ID;Marital Status;Gender;Income;Children;Education;Occupation;Home Owner;Cars;Commute Distance;Region;Age;Purchased Bike;ID für JSON Darstellung;Für JSON-Darstellung
22088;Married;Female;130000;1;Bachelors;Management;Yes;2;0-1 Miles;North America;45;Yes;"{""data"": { ""id"":""22088"" }},";"{""data"": { ""id"":""22088"" }},"
27388;Married;Male;60000;3;Bachelors;Management;No;2;1-2 Miles;North America;66;No;"{""data"": { ""id"":""27388"" }},";"{""data"": { ""id"":""27388"" }},"
24745;Single;Female;30000;2;High School;Skilled Manual;No;2;0-1 Miles;North America;49;No;"{""data"": { ""id"":""24745"" }},";"{""data"": { ""id"":""24745"" }},"
29237;Single;Female;120000;4;Partial College;Professional;Yes;3;5-10 Miles;North America;43;Yes;"{""data"": { ""id"":""29237"" }},";"{""data"": { ""id"":""29237"" }},"
15272;Single;Male;40000;0;High School;Skilled Manual;No;2;1-2 Miles;North America;30;No;"{""data"": { ""id"":""15272"" }},";"{""data"": { ""id"":""15272"" }},"
18949;Single;Male;70000;3;Graduate Degree;Management;Yes;2;5-10 Miles;North America;74;Yes;"{""data"": { ""id"":""18949"" }},";"{""data"": { ""id"":""18949"" }},"
14507;Married;Male;100000;2;Graduate Degree;Management;Yes;3;1-2 Miles;North America;65;No;"{""data"": { ""id"":""14507"" }},";"{""data"": { ""id"":""14507"" }},"
25886;Married;Female;60000;2;Partial College;Professional;Yes;2;2-5 Miles;North America;56;Yes;"{""data"": { ""id"":""25886"" }},";"{""data"": { ""id"":""25886"" }},"
21441;Married;Male;50000;4;Bachelors;Management;Yes;2;10+ Miles;North America;64;No;"{""data"": { ""id"":""21441"" }},";"{""data"": { ""id"":""21441"" }},"
21741;Married;Female;70000;3;Partial College;Professional;Yes;2;5-10 Miles;North America;50;Yes;"{""data"": { ""id"":""21741"" }},";"{""data"": { ""id"":""21741"" }},"
14572;Married;Female;70000;3;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;35;Yes;"{""data"": { ""id"":""14572"" }},";"{""data"": { ""id"":""14572"" }},"
23368;Married;Female;60000;5;Bachelors;Skilled Manual;Yes;3;10+ Miles;North America;41;No;"{""data"": { ""id"":""23368"" }},";"{""data"": { ""id"":""23368"" }},"
16217;Single;Female;60000;0;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;39;No;"{""data"": { ""id"":""16217"" }},";"{""data"": { ""id"":""16217"" }},"
16247;Single;Female;60000;4;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;47;No;"{""data"": { ""id"":""16247"" }},";"{""data"": { ""id"":""16247"" }},"
22010;Single;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;31;No;"{""data"": { ""id"":""22010"" }},";"{""data"": { ""id"":""22010"" }},"
25872;Single;Female;70000;2;Bachelors;Management;No;1;2-5 Miles;North America;58;Yes;"{""data"": { ""id"":""25872"" }},";"{""data"": { ""id"":""25872"" }},"
19164;Single;Female;70000;0;Bachelors;Professional;No;1;2-5 Miles;North America;38;Yes;"{""data"": { ""id"":""19164"" }},";"{""data"": { ""id"":""19164"" }},"
18435;Single;Female;70000;5;Graduate Degree;Management;Yes;2;10+ Miles;North America;67;Yes;"{""data"": { ""id"":""18435"" }},";"{""data"": { ""id"":""18435"" }},"
14284;Single;Male;60000;0;Partial College;Professional;No;2;1-2 Miles;North America;32;Yes;"{""data"": { ""id"":""14284"" }},";"{""data"": { ""id"":""14284"" }},"
11287;Married;Male;70000;5;Partial College;Professional;No;3;5-10 Miles;North America;45;No;"{""data"": { ""id"":""11287"" }},";"{""data"": { ""id"":""11287"" }},"
13066;Single;Male;30000;0;High School;Skilled Manual;No;2;1-2 Miles;North America;31;Yes;"{""data"": { ""id"":""13066"" }},";"{""data"": { ""id"":""13066"" }},"
29106;Single;Male;40000;0;High School;Skilled Manual;No;2;1-2 Miles;North America;31;Yes;"{""data"": { ""id"":""29106"" }},";"{""data"": { ""id"":""29106"" }},"
26236;Married;Female;40000;3;Partial College;Clerical;Yes;1;0-1 Miles;North America;31;No;"{""data"": { ""id"":""26236"" }},";"{""data"": { ""id"":""26236"" }},"
17531;Married;Male;60000;2;High School;Professional;No;2;5-10 Miles;North America;50;No;"{""data"": { ""id"":""17531"" }},";"{""data"": { ""id"":""17531"" }},"
12964;Married;Male;70000;1;Partial College;Skilled Manual;Yes;1;0-1 Miles;North America;44;No;"{""data"": { ""id"":""12964"" }},";"{""data"": { ""id"":""12964"" }},"
19133;Single;Male;50000;2;Bachelors;Skilled Manual;Yes;1;2-5 Miles;North America;38;Yes;"{""data"": { ""id"":""19133"" }},";"{""data"": { ""id"":""19133"" }},"
24643;Single;Female;60000;4;Bachelors;Management;Yes;2;10+ Miles;North America;63;No;"{""data"": { ""id"":""24643"" }},";"{""data"": { ""id"":""24643"" }},"
21599;Married;Female;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""21599"" }},";"{""data"": { ""id"":""21599"" }},"
22976;Single;Male;40000;0;High School;Skilled Manual;No;2;0-1 Miles;North America;28;Yes;"{""data"": { ""id"":""22976"" }},";"{""data"": { ""id"":""22976"" }},"
27637;Single;Female;100000;1;Partial College;Professional;No;3;1-2 Miles;North America;44;No;"{""data"": { ""id"":""27637"" }},";"{""data"": { ""id"":""27637"" }},"
11890;Married;Female;70000;5;Graduate Degree;Professional;Yes;1;0-1 Miles;North America;47;No;"{""data"": { ""id"":""11890"" }},";"{""data"": { ""id"":""11890"" }},"
28580;Married;Female;80000;0;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;40;Yes;"{""data"": { ""id"":""28580"" }},";"{""data"": { ""id"":""28580"" }},"
14443;Married;Male;130000;1;Graduate Degree;Management;Yes;4;0-1 Miles;North America;40;No;"{""data"": { ""id"":""14443"" }},";"{""data"": { ""id"":""14443"" }},"
17864;Married;Female;60000;1;Partial College;Skilled Manual;Yes;1;2-5 Miles;North America;46;Yes;"{""data"": { ""id"":""17864"" }},";"{""data"": { ""id"":""17864"" }},"
20505;Married;Female;40000;5;High School;Professional;No;2;10+ Miles;North America;61;No;"{""data"": { ""id"":""20505"" }},";"{""data"": { ""id"":""20505"" }},"
14592;Married;Female;60000;0;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;40;No;"{""data"": { ""id"":""14592"" }},";"{""data"": { ""id"":""14592"" }},"
22227;Married;Female;60000;2;High School;Professional;Yes;2;5-10 Miles;North America;50;No;"{""data"": { ""id"":""22227"" }},";"{""data"": { ""id"":""22227"" }},"
21471;Married;Male;70000;2;Partial College;Professional;Yes;1;10+ Miles;North America;59;No;"{""data"": { ""id"":""21471"" }},";"{""data"": { ""id"":""21471"" }},"
22252;Single;Female;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""22252"" }},";"{""data"": { ""id"":""22252"" }},"
21260;Single;Female;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;30;No;"{""data"": { ""id"":""21260"" }},";"{""data"": { ""id"":""21260"" }},"
11817;Single;Female;70000;4;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;35;Yes;"{""data"": { ""id"":""11817"" }},";"{""data"": { ""id"":""11817"" }},"
19223;Married;Female;30000;2;High School;Skilled Manual;Yes;2;1-2 Miles;North America;48;No;"{""data"": { ""id"":""19223"" }},";"{""data"": { ""id"":""19223"" }},"
18517;Married;Male;100000;3;Bachelors;Management;Yes;4;0-1 Miles;North America;41;No;"{""data"": { ""id"":""18517"" }},";"{""data"": { ""id"":""18517"" }},"
21717;Married;Male;40000;2;Partial College;Clerical;Yes;1;0-1 Miles;North America;47;No;"{""data"": { ""id"":""21717"" }},";"{""data"": { ""id"":""21717"" }},"
13760;Married;Male;60000;4;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;47;No;"{""data"": { ""id"":""13760"" }},";"{""data"": { ""id"":""13760"" }},"
18145;Married;Male;80000;5;Bachelors;Management;No;2;2-5 Miles;Europe;62;No;"{""data"": { ""id"":""18145"" }},";"{""data"": { ""id"":""18145"" }},"
21770;Married;Male;60000;4;Bachelors;Management;Yes;2;10+ Miles;North America;60;No;"{""data"": { ""id"":""21770"" }},";"{""data"": { ""id"":""21770"" }},"
11165;Married;Female;60000;0;Partial College;Skilled Manual;No;1;1-2 Miles;North America;33;No;"{""data"": { ""id"":""11165"" }},";"{""data"": { ""id"":""11165"" }},"
16377;Single;Female;80000;4;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;47;No;"{""data"": { ""id"":""16377"" }},";"{""data"": { ""id"":""16377"" }},"
26248;Married;Male;20000;3;Partial High School;Clerical;No;2;0-1 Miles;North America;52;No;"{""data"": { ""id"":""26248"" }},";"{""data"": { ""id"":""26248"" }},"
23461;Married;Female;90000;5;Partial College;Professional;Yes;3;2-5 Miles;North America;40;No;"{""data"": { ""id"":""23461"" }},";"{""data"": { ""id"":""23461"" }},"
29133;Single;Female;60000;4;Bachelors;Skilled Manual;No;2;0-1 Miles;North America;42;No;"{""data"": { ""id"":""29133"" }},";"{""data"": { ""id"":""29133"" }},"
27673;Single;Female;60000;3;Graduate Degree;Management;Yes;2;5-10 Miles;North America;53;Yes;"{""data"": { ""id"":""27673"" }},";"{""data"": { ""id"":""27673"" }},"
12774;Married;Female;40000;1;Partial College;Clerical;Yes;1;1-2 Miles;North America;51;Yes;"{""data"": { ""id"":""12774"" }},";"{""data"": { ""id"":""12774"" }},"
18910;Single;Male;30000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;30;No;"{""data"": { ""id"":""18910"" }},";"{""data"": { ""id"":""18910"" }},"
11699;Single;Male;60000;4;Bachelors;Skilled Manual;No;2;0-1 Miles;North America;43;No;"{""data"": { ""id"":""11699"" }},";"{""data"": { ""id"":""11699"" }},"
16725;Married;Male;30000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;26;No;"{""data"": { ""id"":""16725"" }},";"{""data"": { ""id"":""16725"" }},"
28269;Single;Female;130000;1;Bachelors;Management;No;1;2-5 Miles;North America;45;No;"{""data"": { ""id"":""28269"" }},";"{""data"": { ""id"":""28269"" }},"
23144;Married;Male;50000;1;Bachelors;Skilled Manual;Yes;0;0-1 Miles;North America;34;Yes;"{""data"": { ""id"":""23144"" }},";"{""data"": { ""id"":""23144"" }},"
23376;Married;Male;70000;1;Bachelors;Professional;Yes;1;2-5 Miles;North America;44;Yes;"{""data"": { ""id"":""23376"" }},";"{""data"": { ""id"":""23376"" }},"
25970;Single;Female;60000;4;Bachelors;Skilled Manual;No;2;0-1 Miles;North America;41;Yes;"{""data"": { ""id"":""25970"" }},";"{""data"": { ""id"":""25970"" }},"
28068;Single;Female;80000;3;Graduate Degree;Professional;No;0;0-1 Miles;North America;36;Yes;"{""data"": { ""id"":""28068"" }},";"{""data"": { ""id"":""28068"" }},"
18390;Married;Male;80000;5;Partial College;Professional;Yes;2;0-1 Miles;North America;44;No;"{""data"": { ""id"":""18390"" }},";"{""data"": { ""id"":""18390"" }},"
29112;Single;Male;60000;0;Partial College;Professional;No;2;1-2 Miles;North America;30;No;"{""data"": { ""id"":""29112"" }},";"{""data"": { ""id"":""29112"" }},"
14090;Married;Female;30000;0;Partial High School;Clerical;No;2;0-1 Miles;North America;28;No;"{""data"": { ""id"":""14090"" }},";"{""data"": { ""id"":""14090"" }},"
27040;Married;Male;20000;2;Partial High School;Clerical;Yes;2;1-2 Miles;North America;49;No;"{""data"": { ""id"":""27040"" }},";"{""data"": { ""id"":""27040"" }},"
23479;Single;Male;90000;0;Partial College;Professional;No;2;0-1 Miles;North America;43;Yes;"{""data"": { ""id"":""23479"" }},";"{""data"": { ""id"":""23479"" }},"
16795;Married;Female;70000;4;Bachelors;Management;Yes;1;1-2 Miles;North America;59;No;"{""data"": { ""id"":""16795"" }},";"{""data"": { ""id"":""16795"" }},"
22014;Single;Male;30000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;26;No;"{""data"": { ""id"":""22014"" }},";"{""data"": { ""id"":""22014"" }},"
13314;Married;Male;120000;1;High School;Professional;Yes;4;5-10 Miles;North America;46;Yes;"{""data"": { ""id"":""13314"" }},";"{""data"": { ""id"":""13314"" }},"
11619;Single;Female;50000;0;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;33;No;"{""data"": { ""id"":""11619"" }},";"{""data"": { ""id"":""11619"" }},"
29132;Single;Female;40000;0;Bachelors;Professional;Yes;1;2-5 Miles;North America;42;Yes;"{""data"": { ""id"":""29132"" }},";"{""data"": { ""id"":""29132"" }},"
11199;Married;Female;70000;4;Bachelors;Management;Yes;1;10+ Miles;North America;59;No;"{""data"": { ""id"":""11199"" }},";"{""data"": { ""id"":""11199"" }},"
20296;Single;Female;60000;0;Partial College;Skilled Manual;No;1;1-2 Miles;North America;33;Yes;"{""data"": { ""id"":""20296"" }},";"{""data"": { ""id"":""20296"" }},"
17546;Married;Female;70000;1;Partial College;Skilled Manual;Yes;1;0-1 Miles;North America;44;Yes;"{""data"": { ""id"":""17546"" }},";"{""data"": { ""id"":""17546"" }},"
18069;Married;Male;70000;5;Bachelors;Management;Yes;4;10+ Miles;North America;60;No;"{""data"": { ""id"":""18069"" }},";"{""data"": { ""id"":""18069"" }},"
23712;Single;Female;70000;2;Bachelors;Management;Yes;1;10+ Miles;North America;59;No;"{""data"": { ""id"":""23712"" }},";"{""data"": { ""id"":""23712"" }},"
23358;Married;Male;60000;0;High School;Professional;Yes;2;5-10 Miles;North America;32;Yes;"{""data"": { ""id"":""23358"" }},";"{""data"": { ""id"":""23358"" }},"
20518;Married;Female;70000;2;Partial College;Professional;Yes;1;10+ Miles;North America;58;No;"{""data"": { ""id"":""20518"" }},";"{""data"": { ""id"":""20518"" }},"
28026;Married;Female;40000;2;High School;Professional;No;2;2-5 Miles;North America;59;No;"{""data"": { ""id"":""28026"" }},";"{""data"": { ""id"":""28026"" }},"
11669;Single;Female;70000;2;Bachelors;Skilled Manual;Yes;1;2-5 Miles;North America;38;No;"{""data"": { ""id"":""11669"" }},";"{""data"": { ""id"":""11669"" }},"
16020;Married;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;28;Yes;"{""data"": { ""id"":""16020"" }},";"{""data"": { ""id"":""16020"" }},"
27090;Married;Female;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;37;Yes;"{""data"": { ""id"":""27090"" }},";"{""data"": { ""id"":""27090"" }},"
27198;Single;Female;80000;0;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;40;No;"{""data"": { ""id"":""27198"" }},";"{""data"": { ""id"":""27198"" }},"
19661;Single;Male;90000;4;Bachelors;Management;Yes;1;1-2 Miles;North America;38;Yes;"{""data"": { ""id"":""19661"" }},";"{""data"": { ""id"":""19661"" }},"
26327;Married;Male;70000;4;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""26327"" }},";"{""data"": { ""id"":""26327"" }},"
26341;Married;Female;70000;5;Graduate Degree;Professional;Yes;2;0-1 Miles;North America;37;No;"{""data"": { ""id"":""26341"" }},";"{""data"": { ""id"":""26341"" }},"
24958;Single;Female;40000;5;High School;Professional;No;3;2-5 Miles;North America;60;Yes;"{""data"": { ""id"":""24958"" }},";"{""data"": { ""id"":""24958"" }},"
13287;Single;Male;110000;4;Bachelors;Management;Yes;4;5-10 Miles;North America;42;Yes;"{""data"": { ""id"":""13287"" }},";"{""data"": { ""id"":""13287"" }},"
14493;Single;Female;70000;3;Graduate Degree;Management;No;2;1-2 Miles;North America;53;No;"{""data"": { ""id"":""14493"" }},";"{""data"": { ""id"":""14493"" }},"
26678;Single;Female;80000;2;Partial High School;Skilled Manual;Yes;2;5-10 Miles;North America;49;No;"{""data"": { ""id"":""26678"" }},";"{""data"": { ""id"":""26678"" }},"
23275;Married;Male;30000;2;High School;Skilled Manual;Yes;2;1-2 Miles;North America;49;No;"{""data"": { ""id"":""23275"" }},";"{""data"": { ""id"":""23275"" }},"
11270;Married;Male;130000;2;Graduate Degree;Management;Yes;3;0-1 Miles;North America;42;Yes;"{""data"": { ""id"":""11270"" }},";"{""data"": { ""id"":""11270"" }},"
20084;Married;Male;20000;2;High School;Manual;No;2;0-1 Miles;North America;53;No;"{""data"": { ""id"":""20084"" }},";"{""data"": { ""id"":""20084"" }},"
16144;Married;Male;70000;1;Graduate Degree;Professional;Yes;1;0-1 Miles;North America;46;Yes;"{""data"": { ""id"":""16144"" }},";"{""data"": { ""id"":""16144"" }},"
27731;Married;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;27;No;"{""data"": { ""id"":""27731"" }},";"{""data"": { ""id"":""27731"" }},"
11886;Married;Female;60000;3;Bachelors;Professional;Yes;1;0-1 Miles;North America;48;Yes;"{""data"": { ""id"":""11886"" }},";"{""data"": { ""id"":""11886"" }},"
24324;Single;Female;60000;4;Bachelors;Skilled Manual;Yes;2;2-5 Miles;North America;41;Yes;"{""data"": { ""id"":""24324"" }},";"{""data"": { ""id"":""24324"" }},"
22220;Married;Male;60000;2;High School;Professional;No;2;1-2 Miles;North America;49;Yes;"{""data"": { ""id"":""22220"" }},";"{""data"": { ""id"":""22220"" }},"
26625;Single;Female;60000;0;Graduate Degree;Professional;Yes;1;2-5 Miles;North America;38;Yes;"{""data"": { ""id"":""26625"" }},";"{""data"": { ""id"":""26625"" }},"
23027;Single;Male;130000;1;Bachelors;Management;No;4;0-1 Miles;North America;44;No;"{""data"": { ""id"":""23027"" }},";"{""data"": { ""id"":""23027"" }},"
16867;Single;Female;130000;1;Bachelors;Management;No;3;0-1 Miles;North America;45;Yes;"{""data"": { ""id"":""16867"" }},";"{""data"": { ""id"":""16867"" }},"
14514;Single;Female;30000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;26;No;"{""data"": { ""id"":""14514"" }},";"{""data"": { ""id"":""14514"" }},"
19634;Married;Male;40000;0;High School;Skilled Manual;Yes;1;5-10 Miles;North America;31;No;"{""data"": { ""id"":""19634"" }},";"{""data"": { ""id"":""19634"" }},"
18504;Married;Male;70000;2;Partial High School;Skilled Manual;No;2;1-2 Miles;North America;49;No;"{""data"": { ""id"":""18504"" }},";"{""data"": { ""id"":""18504"" }},"
28799;Single;Female;40000;2;Partial College;Clerical;No;1;1-2 Miles;North America;47;Yes;"{""data"": { ""id"":""28799"" }},";"{""data"": { ""id"":""28799"" }},"
11225;Married;Female;60000;2;Partial College;Professional;Yes;1;10+ Miles;North America;55;No;"{""data"": { ""id"":""11225"" }},";"{""data"": { ""id"":""11225"" }},"
17657;Married;Male;40000;4;Partial College;Clerical;No;0;0-1 Miles;North America;30;No;"{""data"": { ""id"":""17657"" }},";"{""data"": { ""id"":""17657"" }},"
14913;Married;Female;40000;1;Partial College;Clerical;Yes;1;1-2 Miles;North America;48;Yes;"{""data"": { ""id"":""14913"" }},";"{""data"": { ""id"":""14913"" }},"
14077;Single;Male;30000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;30;No;"{""data"": { ""id"":""14077"" }},";"{""data"": { ""id"":""14077"" }},"
13296;Married;Male;110000;1;Bachelors;Management;Yes;3;5-10 Miles;North America;45;No;"{""data"": { ""id"":""13296"" }},";"{""data"": { ""id"":""13296"" }},"
20535;Married;Female;70000;4;Partial College;Professional;Yes;1;10+ Miles;North America;56;No;"{""data"": { ""id"":""20535"" }},";"{""data"": { ""id"":""20535"" }},"
12452;Married;Male;60000;4;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;47;Yes;"{""data"": { ""id"":""12452"" }},";"{""data"": { ""id"":""12452"" }},"
28043;Married;Female;60000;2;Bachelors;Management;Yes;0;10+ Miles;North America;56;No;"{""data"": { ""id"":""28043"" }},";"{""data"": { ""id"":""28043"" }},"
12957;Single;Female;70000;1;Bachelors;Professional;No;1;0-1 Miles;North America;44;No;"{""data"": { ""id"":""12957"" }},";"{""data"": { ""id"":""12957"" }},"
15412;Married;Male;130000;2;Graduate Degree;Management;Yes;3;2-5 Miles;North America;69;No;"{""data"": { ""id"":""15412"" }},";"{""data"": { ""id"":""15412"" }},"
20514;Married;Female;70000;2;Partial College;Professional;Yes;1;2-5 Miles;North America;59;No;"{""data"": { ""id"":""20514"" }},";"{""data"": { ""id"":""20514"" }},"
20758;Married;Male;30000;2;High School;Skilled Manual;Yes;2;1-2 Miles;North America;50;No;"{""data"": { ""id"":""20758"" }},";"{""data"": { ""id"":""20758"" }},"
11801;Married;Male;60000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;No;"{""data"": { ""id"":""11801"" }},";"{""data"": { ""id"":""11801"" }},"
22211;Married;Male;60000;0;Partial College;Professional;Yes;2;5-10 Miles;North America;32;No;"{""data"": { ""id"":""22211"" }},";"{""data"": { ""id"":""22211"" }},"
28087;Single;Female;40000;0;Partial College;Skilled Manual;No;1;1-2 Miles;North America;27;No;"{""data"": { ""id"":""28087"" }},";"{""data"": { ""id"":""28087"" }},"
23668;Married;Female;40000;4;High School;Professional;Yes;2;5-10 Miles;North America;59;Yes;"{""data"": { ""id"":""23668"" }},";"{""data"": { ""id"":""23668"" }},"
27441;Married;Male;60000;3;High School;Professional;No;2;2-5 Miles;North America;53;No;"{""data"": { ""id"":""27441"" }},";"{""data"": { ""id"":""27441"" }},"
27261;Married;Male;40000;1;Bachelors;Skilled Manual;No;1;0-1 Miles;North America;36;Yes;"{""data"": { ""id"":""27261"" }},";"{""data"": { ""id"":""27261"" }},"
18649;Single;Male;30000;1;High School;Clerical;Yes;2;1-2 Miles;North America;51;Yes;"{""data"": { ""id"":""18649"" }},";"{""data"": { ""id"":""18649"" }},"
21714;Single;Female;80000;5;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;47;No;"{""data"": { ""id"":""21714"" }},";"{""data"": { ""id"":""21714"" }},"
23217;Single;Female;60000;3;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;43;Yes;"{""data"": { ""id"":""23217"" }},";"{""data"": { ""id"":""23217"" }},"
23797;Single;Male;20000;3;Partial High School;Clerical;No;2;0-1 Miles;North America;50;No;"{""data"": { ""id"":""23797"" }},";"{""data"": { ""id"":""23797"" }},"
13216;Married;Female;60000;5;Bachelors;Management;Yes;3;10+ Miles;North America;59;No;"{""data"": { ""id"":""13216"" }},";"{""data"": { ""id"":""13216"" }},"
20657;Single;Male;50000;2;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;37;Yes;"{""data"": { ""id"":""20657"" }},";"{""data"": { ""id"":""20657"" }},"
12882;Married;Male;50000;1;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;33;Yes;"{""data"": { ""id"":""12882"" }},";"{""data"": { ""id"":""12882"" }},"
25908;Married;Female;60000;0;Partial College;Skilled Manual;No;1;1-2 Miles;North America;27;No;"{""data"": { ""id"":""25908"" }},";"{""data"": { ""id"":""25908"" }},"
16753;Single;Female;70000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;34;Yes;"{""data"": { ""id"":""16753"" }},";"{""data"": { ""id"":""16753"" }},"
14608;Married;Male;50000;4;Bachelors;Skilled Manual;Yes;3;10+ Miles;North America;42;No;"{""data"": { ""id"":""14608"" }},";"{""data"": { ""id"":""14608"" }},"
24979;Married;Female;60000;2;Partial College;Professional;Yes;2;2-5 Miles;North America;57;Yes;"{""data"": { ""id"":""24979"" }},";"{""data"": { ""id"":""24979"" }},"
13313;Married;Female;120000;1;High School;Professional;No;4;2-5 Miles;North America;45;No;"{""data"": { ""id"":""13313"" }},";"{""data"": { ""id"":""13313"" }},"
18952;Married;Female;100000;4;Bachelors;Management;Yes;4;0-1 Miles;North America;40;No;"{""data"": { ""id"":""18952"" }},";"{""data"": { ""id"":""18952"" }},"
17699;Married;Male;60000;1;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;35;No;"{""data"": { ""id"":""17699"" }},";"{""data"": { ""id"":""17699"" }},"
14657;Married;Male;80000;1;Partial College;Skilled Manual;No;1;0-1 Miles;North America;47;Yes;"{""data"": { ""id"":""14657"" }},";"{""data"": { ""id"":""14657"" }},"
11540;Single;Male;60000;4;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;47;Yes;"{""data"": { ""id"":""11540"" }},";"{""data"": { ""id"":""11540"" }},"
11783;Married;Female;60000;1;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;34;No;"{""data"": { ""id"":""11783"" }},";"{""data"": { ""id"":""11783"" }},"
14602;Married;Female;80000;3;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;36;Yes;"{""data"": { ""id"":""14602"" }},";"{""data"": { ""id"":""14602"" }},"
29030;Married;Male;70000;2;Partial High School;Skilled Manual;Yes;2;10+ Miles;North America;54;No;"{""data"": { ""id"":""29030"" }},";"{""data"": { ""id"":""29030"" }},"
26490;Single;Male;70000;2;Bachelors;Management;No;1;2-5 Miles;North America;59;Yes;"{""data"": { ""id"":""26490"" }},";"{""data"": { ""id"":""26490"" }},"
13151;Single;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;27;No;"{""data"": { ""id"":""13151"" }},";"{""data"": { ""id"":""13151"" }},"
17260;Married;Male;90000;5;Partial College;Professional;Yes;3;0-1 Miles;North America;41;No;"{""data"": { ""id"":""17260"" }},";"{""data"": { ""id"":""17260"" }},"
15372;Married;Male;80000;3;Partial College;Professional;No;2;2-5 Miles;North America;50;Yes;"{""data"": { ""id"":""15372"" }},";"{""data"": { ""id"":""15372"" }},"
18105;Married;Female;60000;2;Partial College;Professional;Yes;1;10+ Miles;North America;55;No;"{""data"": { ""id"":""18105"" }},";"{""data"": { ""id"":""18105"" }},"
19660;Married;Male;80000;4;Bachelors;Management;Yes;0;0-1 Miles;North America;43;No;"{""data"": { ""id"":""19660"" }},";"{""data"": { ""id"":""19660"" }},"
16112;Single;Male;70000;4;Bachelors;Professional;Yes;2;2-5 Miles;North America;43;Yes;"{""data"": { ""id"":""16112"" }},";"{""data"": { ""id"":""16112"" }},"
20698;Married;Male;60000;4;Bachelors;Skilled Manual;Yes;3;5-10 Miles;North America;42;No;"{""data"": { ""id"":""20698"" }},";"{""data"": { ""id"":""20698"" }},"
20076;Single;Female;10000;2;High School;Manual;Yes;2;1-2 Miles;North America;53;Yes;"{""data"": { ""id"":""20076"" }},";"{""data"": { ""id"":""20076"" }},"
24496;Single;Female;40000;0;High School;Skilled Manual;No;2;0-1 Miles;North America;28;Yes;"{""data"": { ""id"":""24496"" }},";"{""data"": { ""id"":""24496"" }},"
15468;Married;Female;50000;1;Bachelors;Skilled Manual;Yes;1;0-1 Miles;North America;35;No;"{""data"": { ""id"":""15468"" }},";"{""data"": { ""id"":""15468"" }},"
28031;Single;Female;70000;2;Bachelors;Management;No;1;2-5 Miles;North America;59;Yes;"{""data"": { ""id"":""28031"" }},";"{""data"": { ""id"":""28031"" }},"
26270;Single;Female;20000;2;Partial High School;Clerical;Yes;2;1-2 Miles;North America;49;No;"{""data"": { ""id"":""26270"" }},";"{""data"": { ""id"":""26270"" }},"
22221;Married;Male;60000;2;High School;Professional;No;2;1-2 Miles;North America;48;Yes;"{""data"": { ""id"":""22221"" }},";"{""data"": { ""id"":""22221"" }},"
28228;Single;Female;80000;2;Partial High School;Skilled Manual;No;2;1-2 Miles;North America;50;No;"{""data"": { ""id"":""28228"" }},";"{""data"": { ""id"":""28228"" }},"
18363;Married;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;28;Yes;"{""data"": { ""id"":""18363"" }},";"{""data"": { ""id"":""18363"" }},"
23256;Single;Male;30000;1;High School;Clerical;No;1;5-10 Miles;North America;52;No;"{""data"": { ""id"":""23256"" }},";"{""data"": { ""id"":""23256"" }},"
