ID;Cars;Commute Distance;Region;Purchased Bike;ID für JSON Darstellung;Für JSON-Darstellung
22042;2;5-10 Miles;North America;Yes;"{""data"": { ""id"":""22042"" }},";"{""data"": { ""id"":""22042"" }},"
21451;2;10+ Miles;North America;No;"{""data"": { ""id"":""21451"" }},";"{""data"": { ""id"":""21451"" }},"
20754;2;1-2 Miles;North America;No;"{""data"": { ""id"":""20754"" }},";"{""data"": { ""id"":""20754"" }},"
12153;1;5-10 Miles;North America;Yes;"{""data"": { ""id"":""12153"" }},";"{""data"": { ""id"":""12153"" }},"
16895;2;1-2 Miles;North America;Yes;"{""data"": { ""id"":""16895"" }},";"{""data"": { ""id"":""16895"" }},"
26728;2;1-2 Miles;North America;Yes;"{""data"": { ""id"":""26728"" }},";"{""data"": { ""id"":""26728"" }},"
11090;1;2-5 Miles;North America;Yes;"{""data"": { ""id"":""11090"" }},";"{""data"": { ""id"":""11090"" }},"
15862;0;1-2 Miles;North America;Yes;"{""data"": { ""id"":""15862"" }},";"{""data"": { ""id"":""15862"" }},"
26495;2;10+ Miles;North America;No;"{""data"": { ""id"":""26495"" }},";"{""data"": { ""id"":""26495"" }},"
11823;0;2-5 Miles;North America;No;"{""data"": { ""id"":""11823"" }},";"{""data"": { ""id"":""11823"" }},"
23449;2;5-10 Miles;North America;No;"{""data"": { ""id"":""23449"" }},";"{""data"": { ""id"":""23449"" }},"
23459;2;5-10 Miles;North America;No;"{""data"": { ""id"":""23459"" }},";"{""data"": { ""id"":""23459"" }},"
19543;3;10+ Miles;North America;No;"{""data"": { ""id"":""19543"" }},";"{""data"": { ""id"":""19543"" }},"
14914;1;1-2 Miles;North America;Yes;"{""data"": { ""id"":""14914"" }},";"{""data"": { ""id"":""14914"" }},"
12033;2;0-1 Miles;North America;Yes;"{""data"": { ""id"":""12033"" }},";"{""data"": { ""id"":""12033"" }},"
11941;2;5-10 Miles;North America;No;"{""data"": { ""id"":""11941"" }},";"{""data"": { ""id"":""11941"" }},"
14389;0;2-5 Miles;North America;No;"{""data"": { ""id"":""14389"" }},";"{""data"": { ""id"":""14389"" }},"
18050;1;0-1 Miles;North America;Yes;"{""data"": { ""id"":""18050"" }},";"{""data"": { ""id"":""18050"" }},"
19856;2;2-5 Miles;North America;No;"{""data"": { ""id"":""19856"" }},";"{""data"": { ""id"":""19856"" }},"
11663;0;0-1 Miles;North America;Yes;"{""data"": { ""id"":""11663"" }},";"{""data"": { ""id"":""11663"" }},"
27740;2;5-10 Miles;North America;No;"{""data"": { ""id"":""27740"" }},";"{""data"": { ""id"":""27740"" }},"
23455;2;1-2 Miles;North America;No;"{""data"": { ""id"":""23455"" }},";"{""data"": { ""id"":""23455"" }},"
15292;0;1-2 Miles;North America;No;"{""data"": { ""id"":""15292"" }},";"{""data"": { ""id"":""15292"" }},"
21587;0;2-5 Miles;North America;Yes;"{""data"": { ""id"":""21587"" }},";"{""data"": { ""id"":""21587"" }},"
23513;2;5-10 Miles;North America;No;"{""data"": { ""id"":""23513"" }},";"{""data"": { ""id"":""23513"" }},"
24322;2;0-1 Miles;North America;No;"{""data"": { ""id"":""24322"" }},";"{""data"": { ""id"":""24322"" }},"
26298;0;2-5 Miles;North America;Yes;"{""data"": { ""id"":""26298"" }},";"{""data"": { ""id"":""26298"" }},"
25419;1;0-1 Miles;North America;Yes;"{""data"": { ""id"":""25419"" }},";"{""data"": { ""id"":""25419"" }},"
13343;2;1-2 Miles;North America;Yes;"{""data"": { ""id"":""13343"" }},";"{""data"": { ""id"":""13343"" }},"
11303;3;1-2 Miles;North America;Yes;"{""data"": { ""id"":""11303"" }},";"{""data"": { ""id"":""11303"" }},"
21693;0;0-1 Miles;North America;No;"{""data"": { ""id"":""21693"" }},";"{""data"": { ""id"":""21693"" }},"
28056;2;10+ Miles;North America;No;"{""data"": { ""id"":""28056"" }},";"{""data"": { ""id"":""28056"" }},"
11788;0;2-5 Miles;North America;No;"{""data"": { ""id"":""11788"" }},";"{""data"": { ""id"":""11788"" }},"
22296;1;0-1 Miles;North America;No;"{""data"": { ""id"":""22296"" }},";"{""data"": { ""id"":""22296"" }},"
15319;1;1-2 Miles;North America;No;"{""data"": { ""id"":""15319"" }},";"{""data"": { ""id"":""15319"" }},"
17654;1;1-2 Miles;North America;Yes;"{""data"": { ""id"":""17654"" }},";"{""data"": { ""id"":""17654"" }},"
14662;1;0-1 Miles;North America;Yes;"{""data"": { ""id"":""14662"" }},";"{""data"": { ""id"":""14662"" }},"
17541;2;2-5 Miles;North America;No;"{""data"": { ""id"":""17541"" }},";"{""data"": { ""id"":""17541"" }},"
13886;0;2-5 Miles;North America;Yes;"{""data"": { ""id"":""13886"" }},";"{""data"": { ""id"":""13886"" }},"
13073;2;5-10 Miles;North America;No;"{""data"": { ""id"":""13073"" }},";"{""data"": { ""id"":""13073"" }},"
21940;0;0-1 Miles;North America;Yes;"{""data"": { ""id"":""21940"" }},";"{""data"": { ""id"":""21940"" }},"
20196;1;2-5 Miles;North America;Yes;"{""data"": { ""id"":""20196"" }},";"{""data"": { ""id"":""20196"" }},"
23491;4;1-2 Miles;North America;No;"{""data"": { ""id"":""23491"" }},";"{""data"": { ""id"":""23491"" }},"
16651;3;5-10 Miles;North America;No;"{""data"": { ""id"":""16651"" }},";"{""data"": { ""id"":""16651"" }},"
16813;2;10+ Miles;North America;No;"{""data"": { ""id"":""16813"" }},";"{""data"": { ""id"":""16813"" }},"
16007;2;1-2 Miles;North America;Yes;"{""data"": { ""id"":""16007"" }},";"{""data"": { ""id"":""16007"" }},"
27434;1;10+ Miles;North America;No;"{""data"": { ""id"":""27434"" }},";"{""data"": { ""id"":""27434"" }},"
27756;1;0-1 Miles;North America;No;"{""data"": { ""id"":""27756"" }},";"{""data"": { ""id"":""27756"" }},"
23818;0;1-2 Miles;North America;Yes;"{""data"": { ""id"":""23818"" }},";"{""data"": { ""id"":""23818"" }},"
19012;1;1-2 Miles;North America;No;"{""data"": { ""id"":""19012"" }},";"{""data"": { ""id"":""19012"" }},"
18329;2;5-10 Miles;North America;No;"{""data"": { ""id"":""18329"" }},";"{""data"": { ""id"":""18329"" }},"
29037;0;0-1 Miles;North America;No;"{""data"": { ""id"":""29037"" }},";"{""data"": { ""id"":""29037"" }},"
26576;2;5-10 Miles;North America;No;"{""data"": { ""id"":""26576"" }},";"{""data"": { ""id"":""26576"" }},"
12192;2;1-2 Miles;North America;No;"{""data"": { ""id"":""12192"" }},";"{""data"": { ""id"":""12192"" }},"
14887;1;5-10 Miles;North America;No;"{""data"": { ""id"":""14887"" }},";"{""data"": { ""id"":""14887"" }},"
11734;1;0-1 Miles;North America;No;"{""data"": { ""id"":""11734"" }},";"{""data"": { ""id"":""11734"" }},"
17462;2;5-10 Miles;North America;Yes;"{""data"": { ""id"":""17462"" }},";"{""data"": { ""id"":""17462"" }},"
20659;0;0-1 Miles;North America;Yes;"{""data"": { ""id"":""20659"" }},";"{""data"": { ""id"":""20659"" }},"
28004;2;10+ Miles;North America;No;"{""data"": { ""id"":""28004"" }},";"{""data"": { ""id"":""28004"" }},"
19741;2;5-10 Miles;North America;No;"{""data"": { ""id"":""19741"" }},";"{""data"": { ""id"":""19741"" }},"
17450;3;5-10 Miles;North America;No;"{""data"": { ""id"":""17450"" }},";"{""data"": { ""id"":""17450"" }},"
17337;1;5-10 Miles;North America;No;"{""data"": { ""id"":""17337"" }},";"{""data"": { ""id"":""17337"" }},"
18594;3;10+ Miles;North America;Yes;"{""data"": { ""id"":""18594"" }},";"{""data"": { ""id"":""18594"" }},"
15982;4;2-5 Miles;North America;No;"{""data"": { ""id"":""15982"" }},";"{""data"": { ""id"":""15982"" }},"
28625;1;1-2 Miles;North America;Yes;"{""data"": { ""id"":""28625"" }},";"{""data"": { ""id"":""28625"" }},"
11269;2;0-1 Miles;North America;No;"{""data"": { ""id"":""11269"" }},";"{""data"": { ""id"":""11269"" }},"
25148;2;1-2 Miles;North America;Yes;"{""data"": { ""id"":""25148"" }},";"{""data"": { ""id"":""25148"" }},"
13920;2;0-1 Miles;North America;No;"{""data"": { ""id"":""13920"" }},";"{""data"": { ""id"":""13920"" }},"
23704;4;10+ Miles;North America;Yes;"{""data"": { ""id"":""23704"" }},";"{""data"": { ""id"":""23704"" }},"
28972;2;10+ Miles;North America;No;"{""data"": { ""id"":""28972"" }},";"{""data"": { ""id"":""28972"" }},"
22730;2;10+ Miles;North America;No;"{""data"": { ""id"":""22730"" }},";"{""data"": { ""id"":""22730"" }},"
29134;3;10+ Miles;North America;No;"{""data"": { ""id"":""29134"" }},";"{""data"": { ""id"":""29134"" }},"
14332;2;5-10 Miles;North America;No;"{""data"": { ""id"":""14332"" }},";"{""data"": { ""id"":""14332"" }},"
19117;0;2-5 Miles;North America;Yes;"{""data"": { ""id"":""19117"" }},";"{""data"": { ""id"":""19117"" }},"
22864;0;5-10 Miles;North America;Yes;"{""data"": { ""id"":""22864"" }},";"{""data"": { ""id"":""22864"" }},"
11292;3;0-1 Miles;North America;Yes;"{""data"": { ""id"":""11292"" }},";"{""data"": { ""id"":""11292"" }},"
13466;3;1-2 Miles;North America;No;"{""data"": { ""id"":""13466"" }},";"{""data"": { ""id"":""13466"" }},"
23731;2;2-5 Miles;North America;Yes;"{""data"": { ""id"":""23731"" }},";"{""data"": { ""id"":""23731"" }},"
28672;0;2-5 Miles;North America;Yes;"{""data"": { ""id"":""28672"" }},";"{""data"": { ""id"":""28672"" }},"
11809;0;0-1 Miles;North America;Yes;"{""data"": { ""id"":""11809"" }},";"{""data"": { ""id"":""11809"" }},"
19664;3;1-2 Miles;North America;No;"{""data"": { ""id"":""19664"" }},";"{""data"": { ""id"":""19664"" }},"
12121;2;10+ Miles;North America;Yes;"{""data"": { ""id"":""12121"" }},";"{""data"": { ""id"":""12121"" }},"
